sourcedId,status,dateLastModified,title,grades,courseSourcedId,classCode,classType,location,schoolSourcedId,termSourcedIds,subjects,subjectCodes,periods
455023.107.1.1,,,English 3 A,"10,11,12",455023,107,scheduled,,79907002,2020.002.QT.Q1.1.1,,,
455023.302.3.3,,,English 3 A,"10,11,12",455023,302,scheduled,,79907002,2020.002.QT.Q3.3.3,,,
455024.202.2.2,,,English 3 B,"10,11,12",455024,202,scheduled,,79907002,2020.002.QT.Q2.2.2,,,
455024.203.2.2,,,English 3 B,"10,11,12",455024,203,scheduled,,79907002,2020.002.QT.Q2.2.2,,,
455024.207.2.2,,,English 3 B,"10,11,12",455024,207,scheduled,,79907002,2020.002.QT.Q2.2.2,,,
455024.402.4.4,,,English 3 B,"10,11,12",455024,402,scheduled,,79907002,2020.002.QT.Q4.4.4,,,
455025.102.1.1,,,English 4 A,"11,12",455025,102,scheduled,,79907002,2020.002.QT.Q1.1.1,,,
455025.302.3.3,,,English 4 A,"11,12",455025,302,scheduled,,79907002,2020.002.QT.Q3.3.3,,,
455025.303.3.3,,,English 4 A,"11,12",455025,303,scheduled,,79907002,2020.002.QT.Q3.3.3,,,
455025.305.3.3,,,English 4 A,"11,12",455025,305,scheduled,,79907002,2020.002.QT.Q3.3.3,,,
455025.307.3.3,,,English 4 A,"11,12",455025,307,scheduled,,79907002,2020.002.QT.Q3.3.3,,,
455025.L04.1.1,,,English 4 A,"11,12",455025,L04,scheduled,,79907002,2020.002.QT.Q1.1.1,,,
455026.402.4.4,,,English 4 B,"11,12",455026,402,scheduled,,79907002,2020.002.QT.Q4.4.4,,,
455026.403.4.4,,,English 4 B,"11,12",455026,403,scheduled,,79907002,2020.002.QT.Q4.4.4,,,
455026.405.4.4,,,English 4 B,"11,12",455026,405,scheduled,,79907002,2020.002.QT.Q4.4.4,,,
455026.407.4.4,,,English 4 B,"11,12",455026,407,scheduled,,79907002,2020.002.QT.Q4.4.4,,,
455031.102.1.4,,,ESOL Eng II,"09,10,11,12",455031,102,scheduled,,79907002,2020.002.YR.YR.1.4,,,
455034.105.1.1,,,Pra Wrt A,"09,10,11,12",455034,105,scheduled,,79907002,2020.002.QT.Q1.1.1,,,
455035.205.2.2,,,Prac Wrt B,"09,10,11,12",455035,205,scheduled,,79907002,2020.002.QT.Q2.2.2,,,
455037.EVS.2.2,,,English 3 B,"10,11,12",455037,EVS,scheduled,,79907002,2020.002.QT.Q2.2.2,,,
455040.LC5.1.4,,,Reading II,"09,10,11,12",455040,LC5,scheduled,,79907002,2020.002.YR.YR.1.4,,,
455046.102.1.1,,,Spanish I A,"08,09,10,11,12",455046,102,scheduled,,79907002,2020.002.QT.Q1.1.1,,,
455046.106.1.1,,,Spanish I A,"08,09,10,11,12",455046,106,scheduled,,79907002,2020.002.QT.Q1.1.1,,,
455046.302.3.3,,,Spanish I A,"08,09,10,11,12",455046,302,scheduled,,79907002,2020.002.QT.Q3.3.3,,,
455047.202.2.2,,,Spanish I B,"08,09,10,11,12",455047,202,scheduled,,79907002,2020.002.QT.Q2.2.2,,,
455047.206.2.2,,,Spanish I B,"08,09,10,11,12",455047,206,scheduled,,79907002,2020.002.QT.Q2.2.2,,,
455050.303.3.3,,,Spanish II A,"09,10,11,12",455050,303,scheduled,,79907002,2020.002.QT.Q3.3.3,,,
455050.307.3.3,,,Spanish II A,"09,10,11,12",455050,307,scheduled,,79907002,2020.002.QT.Q3.3.3,,,
455051.403.4.4,,,Spanish II B,"09,10,11,12",455051,403,scheduled,,79907002,2020.002.QT.Q4.4.4,,,
455051.407.4.4,,,Spanish II B,"09,10,11,12",455051,407,scheduled,,79907002,2020.002.QT.Q4.4.4,,,
455056.EVS.2.2,,,Algebra 1 B,"09,10,11,12",455056,EVS,scheduled,,79907002,2020.002.QT.Q2.2.2,,,
455057.104.1.1,,,Geometry A,"08,09,10,11,12",455057,104,scheduled,,79907002,2020.002.QT.Q1.1.1,,,
455057.105.1.1,,,Geometry A,"08,09,10,11,12",455057,105,scheduled,,79907002,2020.002.QT.Q1.1.1,,,
455057.305.3.3,,,Geometry A,"08,09,10,11,12",455057,305,scheduled,,79907002,2020.002.QT.Q3.3.3,,,
455058.204.2.2,,,Geometry B,"08,09,10,11,12",455058,204,scheduled,,79907002,2020.002.QT.Q2.2.2,,,
455058.205.2.2,,,Geometry B,"08,09,10,11,12",455058,205,scheduled,,79907002,2020.002.QT.Q2.2.2,,,
455059.303.3.3,,,Algebra II A,"09,10,11,12",455059,303,scheduled,,79907002,2020.002.QT.Q3.3.3,,,
455059.304.3.3,,,Algebra II A,"09,10,11,12",455059,304,scheduled,,79907002,2020.002.QT.Q3.3.3,,,
455059.307.3.3,,,Algebra II A,"09,10,11,12",455059,307,scheduled,,79907002,2020.002.QT.Q3.3.3,,,
455060.404.4.4,,,Algebra II B,"09,10,11,12",455060,404,scheduled,,79907002,2020.002.QT.Q4.4.4,,,
455060.407.4.4,,,Algebra II B,"09,10,11,12",455060,407,scheduled,,79907002,2020.002.QT.Q4.4.4,,,
455061.EV3.3.3,,,Geometry A,"08,09,10,11,12",455061,EV3,scheduled,,79907002,2020.002.QT.Q3.3.3,,,
455065.107.1.1,,,Pre Cal A,"11,12",455065,107,scheduled,,79907002,2020.002.QT.Q1.1.1,,,
455066.207.2.2,,,Pre Cal,"11,12",455066,207,scheduled,,79907002,2020.002.QT.Q2.2.2,,,
455067.EV3.3.3,,,Pre-Calculus A,"11,12",455067,EV3,scheduled,,79907002,2020.002.QT.Q3.3.3,,,
455068.EV4.4.4,,,Pre-Calculus B,"11,12",455068,EV4,scheduled,,79907002,2020.002.QT.Q4.4.4,,,
455069.106.1.1,,,MthMdlApp A,"09,10,11,12",455069,106,scheduled,,79907002,2020.002.QT.Q1.1.1,,,
455069.305.3.3,,,MthMdlApp A,"09,10,11,12",455069,305,scheduled,,79907002,2020.002.QT.Q3.3.3,,,
455069.306.3.3,,,MthMdlApp A,"09,10,11,12",455069,306,scheduled,,79907002,2020.002.QT.Q3.3.3,,,
455070.206.2.2,,,MthMdlApp B,"09,10,11,12",455070,206,scheduled,,79907002,2020.002.QT.Q2.2.2,,,
455070.405.4.4,,,MthMdlApp B,"09,10,11,12",455070,405,scheduled,,79907002,2020.002.QT.Q4.4.4,,,
455071.103.1.1,,,Algebraic Reasoning,"10,11,12",455071,103,scheduled,,79907002,2020.002.QT.Q1.1.1,,,
455071.303.3.3,,,Algebraic Reasoning,"10,11,12",455071,303,scheduled,,79907002,2020.002.QT.Q3.3.3,,,
455071.304.3.3,,,Algebraic Reasoning,"10,11,12",455071,304,scheduled,,79907002,2020.002.QT.Q3.3.3,,,
455072.203.2.2,,,Algebraic Reasoning,"10,11,12",455072,203,scheduled,,79907002,2020.002.QT.Q2.2.2,,,
455072.403.4.4,,,Algebraic Reasoning,"10,11,12",455072,403,scheduled,,79907002,2020.002.QT.Q4.4.4,,,
455072.404.4.4,,,Algebraic Reasoning,"10,11,12",455072,404,scheduled,,79907002,2020.002.QT.Q4.4.4,,,
455087.306.3.3,,,PhyEd II TeamSp,"09,10,11,12",455087,306,scheduled,,79907002,2020.002.QT.Q3.3.3,,,
455087.307.3.3,,,PhyEd II TeamSp,"09,10,11,12",455087,307,scheduled,,79907002,2020.002.QT.Q3.3.3,,,
455087.406.4.4,,,PhyEd II TeamSp,"09,10,11,12",455087,406,scheduled,,79907002,2020.002.QT.Q4.4.4,,,
455087.407.4.4,,,PhyEd II TeamSp,"09,10,11,12",455087,407,scheduled,,79907002,2020.002.QT.Q4.4.4,,,
455088.EVS.1.1,,,InPhysChem A,"09,10,11,12",455088,EVS,scheduled,,79907002,2020.002.QT.Q1.1.1,,,
455090.EV3.3.3,,,Biology A,"09,10,11,12",455090,EV3,scheduled,,79907002,2020.002.QT.Q3.3.3,,,
455091.EV4.4.4,,,Biology B,"09,10,11,12",455091,EV4,scheduled,,79907002,2020.002.QT.Q4.4.4,,,
455092.LC5.1.4,,,Biology,"09,10,11,12",455092,LC5,scheduled,,79907002,2020.002.YR.YR.1.4,,,
455092.LC7.1.4,,,Biology,"09,10,11,12",455092,LC7,scheduled,,79907002,2020.002.YR.YR.1.4,,,
455093.106.1.1,,,Chem A,"09,10,11,12",455093,106,scheduled,,79907002,2020.002.QT.Q1.1.1,,,
455093.107.1.1,,,Chem A,"09,10,11,12",455093,107,scheduled,,79907002,2020.002.QT.Q1.1.1,,,
455093.306.3.3,,,Chem A,"09,10,11,12",455093,306,scheduled,,79907002,2020.002.QT.Q3.3.3,,,
455093.307.3.3,,,Chem A,"09,10,11,12",455093,307,scheduled,,79907002,2020.002.QT.Q3.3.3,,,
455094.206.2.2,,,Chem B,"09,10,11,12",455094,206,scheduled,,79907002,2020.002.QT.Q2.2.2,,,
455094.207.2.2,,,Chem B,"09,10,11,12",455094,207,scheduled,,79907002,2020.002.QT.Q2.2.2,,,
455094.402.4.4,,,Chem B,"09,10,11,12",455094,402,scheduled,,79907002,2020.002.QT.Q4.4.4,,,
455094.407.4.4,,,Chem B,"09,10,11,12",455094,407,scheduled,,79907002,2020.002.QT.Q4.4.4,,,
455095.104.1.1,,,Physics A,"09,10,11,12",455095,104,scheduled,,79907002,2020.002.QT.Q1.1.1,,,
455095.105.1.1,,,Physics A,"09,10,11,12",455095,105,scheduled,,79907002,2020.002.QT.Q1.1.1,,,
455095.304.3.3,,,Physics A,"09,10,11,12",455095,304,scheduled,,79907002,2020.002.QT.Q3.3.3,,,
455095.305.3.3,,,Physics A,"09,10,11,12",455095,305,scheduled,,79907002,2020.002.QT.Q3.3.3,,,
455096.204.2.2,,,Physics B,"09,10,11,12",455096,204,scheduled,,79907002,2020.002.QT.Q2.2.2,,,
455096.205.2.2,,,Physics B,"09,10,11,12",455096,205,scheduled,,79907002,2020.002.QT.Q2.2.2,,,
455096.402.4.4,,,Physics B,"09,10,11,12",455096,402,scheduled,,79907002,2020.002.QT.Q4.4.4,,,
455096.404.4.4,,,Physics B,"09,10,11,12",455096,404,scheduled,,79907002,2020.002.QT.Q4.4.4,,,
455096.405.4.4,,,Physics B,"09,10,11,12",455096,405,scheduled,,79907002,2020.002.QT.Q4.4.4,,,
455101.102.1.1,,,Env Systems A,12,455101,102,scheduled,,79907002,2020.002.QT.Q1.1.1,,,
455101.104.1.1,,,Env Systems A,12,455101,104,scheduled,,79907002,2020.002.QT.Q1.1.1,,,
455101.105.1.1,,,Env Systems A,12,455101,105,scheduled,,79907002,2020.002.QT.Q1.1.1,,,
455101.106.1.1,,,Env Systems A,12,455101,106,scheduled,,79907002,2020.002.QT.Q1.1.1,,,
455101.302.3.3,,,Env Systems A,12,455101,302,scheduled,,79907002,2020.002.QT.Q3.3.3,,,
455101.304.3.3,,,Env Systems A,12,455101,304,scheduled,,79907002,2020.002.QT.Q3.3.3,,,
455101.306.3.3,,,Env Systems A,12,455101,306,scheduled,,79907002,2020.002.QT.Q3.3.3,,,
455103.202.2.2,,,Env Systems B,12,455103,202,scheduled,,79907002,2020.002.QT.Q2.2.2,,,
455103.204.2.2,,,Env Systems B,12,455103,204,scheduled,,79907002,2020.002.QT.Q2.2.2,,,
455103.205.2.2,,,Env Systems B,12,455103,205,scheduled,,79907002,2020.002.QT.Q2.2.2,,,
455103.404.4.4,,,Env Systems B,12,455103,404,scheduled,,79907002,2020.002.QT.Q4.4.4,,,
455103.406.4.4,,,Env Systems B,12,455103,406,scheduled,,79907002,2020.002.QT.Q4.4.4,,,
455109.EVS.1.1,,,World Geog A,"09,10,11,12",455109,EVS,scheduled,,79907002,2020.002.QT.Q1.1.1,,,
455110.EVS.2.2,,,World Geog B,"09,10,11,12",455110,EVS,scheduled,,79907002,2020.002.QT.Q2.2.2,,,
455111.EV3.3.3,,,World Hist A,"09,10,11,12",455111,EV3,scheduled,,79907002,2020.002.QT.Q3.3.3,,,
455112.EVS.2.2,,,World Hist B,"09,10,11,12",455112,EVS,scheduled,,79907002,2020.002.QT.Q2.2.2,,,
455115.104.1.1,,,World Geog A,"09,10,11,12",455115,104,scheduled,,79907002,2020.002.QT.Q1.1.1,,,
455116.204.2.2,,,World Geog B,"09,10,11,12",455116,204,scheduled,,79907002,2020.002.QT.Q2.2.2,,,
455117.203.2.2,,,US Govt,"09,10,11,12",455117,203,scheduled,,79907002,2020.002.QT.Q2.2.2,,,
455117.207.2.2,,,US Govt,"09,10,11,12",455117,207,scheduled,,79907002,2020.002.QT.Q2.2.2,,,
455117.303.3.3,,,US Govt,"09,10,11,12",455117,303,scheduled,,79907002,2020.002.QT.Q3.3.3,,,
455117.307.3.3,,,US Govt,"09,10,11,12",455117,307,scheduled,,79907002,2020.002.QT.Q3.3.3,,,
455117.402.4.4,,,US Govt,"09,10,11,12",455117,402,scheduled,,79907002,2020.002.QT.Q4.4.4,,,
455117.406.4.4,,,US Govt,"09,10,11,12",455117,406,scheduled,,79907002,2020.002.QT.Q4.4.4,,,
455117.L02.1.1,,,US Govt,"09,10,11,12",455117,L02,scheduled,,79907002,2020.002.QT.Q1.1.1,,,
455118.106.1.1,,,World Hist A,"09,10,11,12",455118,106,scheduled,,79907002,2020.002.QT.Q1.1.1,,,
455118.304.3.3,,,World Hist A,"09,10,11,12",455118,304,scheduled,,79907002,2020.002.QT.Q3.3.3,,,
455119.404.4.4,,,World Hist B,"09,10,11,12",455119,404,scheduled,,79907002,2020.002.QT.Q4.4.4,,,
455120.102.1.2,,,US Hist,"09,10,11,12",455120,102,scheduled,,79907002,2020.002.YR.YR.1.2,,,
455120.102.1.4,,,US Hist,"09,10,11,12",455120,102,scheduled,,79907002,2020.002.YR.YR.1.4,,,
455120.102.3.4,,,US Hist,"09,10,11,12",455120,102,scheduled,,79907002,2020.002.YR.YR.3.4,,,
455120.104.1.2,,,US Hist,"09,10,11,12",455120,104,scheduled,,79907002,2020.002.YR.YR.1.2,,,
455120.104.1.4,,,US Hist,"09,10,11,12",455120,104,scheduled,,79907002,2020.002.YR.YR.1.4,,,
455120.106.3.4,,,US Hist,"09,10,11,12",455120,106,scheduled,,79907002,2020.002.YR.YR.3.4,,,
455120.L04.1.4,,,US Hist,"09,10,11,12",455120,L04,scheduled,,79907002,2020.002.YR.YR.1.4,,,
455122.EVS.3.3,,,Econo,"09,10,11,12",455122,EVS,scheduled,,79907002,2020.002.QT.Q3.3.3,,,
455125.103.1.1,,,Econo,"09,10,11,12",455125,103,scheduled,,79907002,2020.002.QT.Q1.1.1,,,
455125.202.2.2,,,Econo,"09,10,11,12",455125,202,scheduled,,79907002,2020.002.QT.Q2.2.2,,,
455125.302.3.3,,,Econo,"09,10,11,12",455125,302,scheduled,,79907002,2020.002.QT.Q3.3.3,,,
455125.306.3.3,,,Econo,"09,10,11,12",455125,306,scheduled,,79907002,2020.002.QT.Q3.3.3,,,
455125.403.4.4,,,Econo,"09,10,11,12",455125,403,scheduled,,79907002,2020.002.QT.Q4.4.4,,,
455125.407.4.4,,,Econo,"09,10,11,12",455125,407,scheduled,,79907002,2020.002.QT.Q4.4.4,,,
455128.207.2.2,,,Psych,"09,10,11,12",455128,207,scheduled,,79907002,2020.002.QT.Q2.2.2,,,
455128.303.3.3,,,Psych,"09,10,11,12",455128,303,scheduled,,79907002,2020.002.QT.Q3.3.3,,,
455128.407.4.4,,,Psych,"09,10,11,12",455128,407,scheduled,,79907002,2020.002.QT.Q4.4.4,,,
455129.107.1.1,,,Soc,"09,10,11,12",455129,107,scheduled,,79907002,2020.002.QT.Q1.1.1,,,
455129.307.3.3,,,Soc,"09,10,11,12",455129,307,scheduled,,79907002,2020.002.QT.Q3.3.3,,,
455129.403.4.4,,,Soc,"09,10,11,12",455129,403,scheduled,,79907002,2020.002.QT.Q4.4.4,,,
466524.1.1.4,,,Scientific Research & Design,"11,12",466524,1,scheduled,,79907001,2020.001.YR.YR.1.4,,,
466545.1.1.4,,,SgnLang III,"09,10,11,12",466545,1,scheduled,,79907001,2020.001.YR.YR.1.4,,,
466554.1.3.4,,,Phy Ed III Ind,"09,10,11,12",466554,1,scheduled,,79907001,2020.001.SM.S2.3.4,,,
466554.2.3.4,,,Phy Ed III Ind,"09,10,11,12",466554,2,scheduled,,79907001,2020.001.SM.S2.3.4,,,
466554.3.3.4,,,Phy Ed III Ind,"09,10,11,12",466554,3,scheduled,,79907001,2020.001.SM.S2.3.4,,,
466554.4.3.4,,,Phy Ed III Ind,"09,10,11,12",466554,4,scheduled,,79907001,2020.001.SM.S2.3.4,,,
466556.1.1.2,,,Swim 3 YR B PM,"11,12",466556,1,scheduled,,79907001,2020.001.SM.S1.1.2,,,
466569.1.1.4,,,Construction Technology I,"11,12",466569,1,scheduled,,79907001,2020.001.YR.YR.1.4,,,
466572.001.1.4,,,A/V Prod I/A/V Prod I Lab,"10,11,12",466572,1,scheduled,,79907001,2020.001.YR.YR.1.4,,,
466572.002.1.4,,,A/V Prod I/A/V Prod I Lab,"10,11,12",466572,2,scheduled,,79907001,2020.001.YR.YR.1.4,,,
466572.003.1.4,,,A/V Prod I/A/V Prod I Lab,"10,11,12",466572,3,scheduled,,79907001,2020.001.YR.YR.1.4,,,
466574.1.1.4,,,Securities & Investments,"11,12",466574,1,scheduled,,79907001,2020.001.YR.YR.1.4,,,
466575.001.1.4,,,Hotel Management,"10,11,12",466575,1,scheduled,,79907001,2020.001.YR.YR.1.4,,,
466575.002.1.4,,,Hotel Management,"10,11,12",466575,2,scheduled,,79907001,2020.001.YR.YR.1.4,,,
466576.001.1.4,,,Travel & Tourism Mgmt,"10,11,12",466576,1,scheduled,,79907001,2020.001.YR.YR.1.4,,,
466576.002.1.4,,,Travel & Tourism Mgmt,"10,11,12",466576,2,scheduled,,79907001,2020.001.YR.YR.1.4,,,
466578.001.1.4,,,Welding II,12,466578,1,scheduled,,79907001,2020.001.YR.YR.1.4,,,
466580.1.1.4,,,Jour Year III,"09,10,11,12",466580,1,scheduled,,79907001,2020.001.YR.YR.1.4,,,
466585.001.1.4,,,Instructional Practices,"11,12",466585,1,scheduled,,79907001,2020.001.YR.YR.1.4,,,
466585.002.1.4,,,Instructional Practices,"11,12",466585,2,scheduled,,79907001,2020.001.YR.YR.1.4,,,
466586.001.1.4,,,Practicum in Health Science,12,466586,1,scheduled,,79907001,2020.001.YR.YR.1.4,,,
466586.002.1.4,,,Practicum in Health Science,12,466586,2,scheduled,,79907001,2020.001.YR.YR.1.4,,,
466589.001.1.4,,,Energy & Nat Resourse Tech,"11,12",466589,1,scheduled,,79907001,2020.001.YR.YR.1.4,,,
466590.001.1.4,,,Oil and Gas Production I,"11,12",466590,1,scheduled,,79907001,2020.001.YR.YR.1.4,,,
466593.01.1.4,,,Art III-Ceramics II,"09,10,11,12",466593,1,scheduled,,79907001,2020.001.YR.YR.1.4,,,
466605.1.1.4,,,AVID IV,"09,10,11,12",466605,1,scheduled,,79907001,2020.001.YR.YR.1.4,,,
466605.2.3.4,,,AVID IV,"09,10,11,12",466605,2,scheduled,,79907001,2020.001.YR.YR.3.4,,,
466607.1.1.4,,,GT AdvStudies H,"09,10,11,12",466607,1,scheduled,,79907001,2020.001.YR.YR.1.4,,,
466607.1.3.4,,,GT AdvStudies H,"09,10,11,12",466607,1,scheduled,,79907001,2020.001.YR.YR.3.4,,,
466614.1.1.4,,,AP Studio Art-3D Portfolio,"09,10,11,12",466614,1,scheduled,,79907001,2020.001.YR.YR.1.4,,,
466664.001.1.2,,,Principles of Construction,"09,10,11",466664,1,scheduled,,79907002,2020.002.YR.YR.1.2,,,
466664.001.1.4,,,Principles of Construction,"09,10,11",466664,1,scheduled,,79907002,2020.002.YR.YR.1.4,,,
466664.001.3.4,,,Principles of Construction,"09,10,11",466664,1,scheduled,,79907002,2020.002.YR.YR.3.4,,,
466664.002.1.4,,,Principles of Construction,"09,10,11",466664,2,scheduled,,79907002,2020.002.YR.YR.1.4,,,
466664.002.3.4,,,Principles of Construction,"09,10,11",466664,2,scheduled,,79907002,2020.002.YR.YR.3.4,,,
466666.002.1.4,,,HVAC & Refrig Tech I,"11,12",466666,2,scheduled,,79907002,2020.002.YR.YR.1.4,,,
466667.001.1.4,,,Plumbing Technology I,"11,12",466667,1,scheduled,,79907002,2020.002.YR.YR.1.4,,,
466669.001.1.4,,,Energy & Nat Resourse Tech,"11,12",466669,1,scheduled,,79907002,2020.002.YR.YR.1.4,,,
466670.001.1.4,,,Oil and Gas Production I,"11,12",466670,1,scheduled,,79907002,2020.002.YR.YR.1.4,,,
466671.001.1.2,,,"Wildlife, Fisheries & Eco Mgmt","10,11,12",466671,1,scheduled,,79907002,2020.002.YR.YR.1.2,,,
466671.001.1.4,,,"Wildlife, Fisheries & Eco Mgmt","10,11,12",466671,1,scheduled,,79907002,2020.002.YR.YR.1.4,,,
466672.001.1.2,,,Principles of Ed and Training,"09,10,11",466672,1,scheduled,,79907002,2020.002.YR.YR.1.2,,,
466672.001.1.4,,,Principles of Ed and Training,"09,10,11",466672,1,scheduled,,79907002,2020.002.YR.YR.1.4,,,
466672.001.3.4,,,Principles of Ed and Training,"09,10,11",466672,1,scheduled,,79907002,2020.002.YR.YR.3.4,,,
466673.001.1.4,,,Instructional Practices,"11,12",466673,1,scheduled,,79907002,2020.002.YR.YR.1.4,,,
466676.002.1.4,,,Practicum in Health Science,"11,12",466676,2,scheduled,,79907002,2020.002.YR.YR.1.4,,,
466679.001.1.2,,,Family & Community Services,"11,12",466679,1,scheduled,,79907002,2020.002.YR.YR.1.2,,,
466679.001.1.4,,,Family & Community Services,"11,12",466679,1,scheduled,,79907002,2020.002.YR.YR.1.4,,,
466685.001.1.4,,,Eng Design & Dvpt,12,466685,1,scheduled,,79907002,2020.002.YR.YR.1.4,,,
466913.1.1.2,,,Interpersonal Studies,"10,11,12",466913,1,scheduled,,79907001,2020.001.SM.S1.1.2,,,
466913.2.3.4,,,Interpersonal Studies,"10,11,12",466913,2,scheduled,,79907001,2020.001.SM.S2.3.4,,,
466928.001.1.4,,,Art IV-Painting III,"09,10,11,12",466928,1,scheduled,,79907002,2020.002.YR.YR.1.4,,,
466985.001.1.4,,,Art II-Dig Art & Media I,"09,10,11,12",466985,1,scheduled,,79907002,2020.002.YR.YR.1.4,,,
466989.001.1.4,,,AP Studio Art-Drawing Port,"09,10,11,12",466989,1,scheduled,,79907002,2020.002.YR.YR.1.4,,,
466993.001.1.4,,,Concert Band II,10,466993,1,scheduled,,79907002,2020.002.YR.YR.1.4,,,
466993.001.3.4,,,Concert Band II,10,466993,1,scheduled,,79907002,2020.002.YR.YR.3.4,,,
466994.001.1.4,,,Concert Band IV,12,466994,1,scheduled,,79907002,2020.002.YR.YR.1.4,,,
466996.001.1.4,,,Hon Band I,9,466996,1,scheduled,,79907002,2020.002.YR.YR.1.4,,,
466999.001.1.4,,,Jazz Ens I,9,466999,1,scheduled,,79907002,2020.002.YR.YR.1.4,,,
467000.001.1.4,,,Jazz Ens II,10,467000,1,scheduled,,79907002,2020.002.YR.YR.1.4,,,
467001.001.1.4,,,Jazz Ens III,11,467001,1,scheduled,,79907002,2020.002.YR.YR.1.4,,,
467002.001.1.2,,,Jazz Ens IV,12,467002,1,scheduled,,79907002,2020.002.YR.YR.1.2,,,
467002.001.1.4,,,Jazz Ens IV,12,467002,1,scheduled,,79907002,2020.002.YR.YR.1.4,,,
467036.201.3.4,,,Interpersonal Studies,"10,11,12",467036,201,scheduled,,79907002,2020.002.SM.S2.3.4,,,
467036.202.3.4,,,Interpersonal Studies,"10,11,12",467036,202,scheduled,,79907002,2020.002.SM.S2.3.4,,,
467036.203.3.4,,,Interpersonal Studies,"10,11,12",467036,203,scheduled,,79907002,2020.002.SM.S2.3.4,,,
467036.204.3.4,,,Interpersonal Studies,"10,11,12",467036,204,scheduled,,79907002,2020.002.SM.S2.3.4,,,
467036.205.3.4,,,Interpersonal Studies,"10,11,12",467036,205,scheduled,,79907002,2020.002.SM.S2.3.4,,,
467127.1.1.4,,,AP Comp Science A-LOTE,"09,10,11,12",467127,1,scheduled,,79907001,2020.001.YR.YR.1.4,,,
467127.1.3.4,,,AP Comp Science A-LOTE,"09,10,11,12",467127,1,scheduled,,79907001,2020.001.YR.YR.3.4,,,
467127.2.1.4,,,AP Comp Science A-LOTE,"09,10,11,12",467127,2,scheduled,,79907001,2020.001.YR.YR.1.4,,,
467127.2.3.4,,,AP Comp Science A-LOTE,"09,10,11,12",467127,2,scheduled,,79907001,2020.001.YR.YR.3.4,,,
467127.3.1.4,,,AP Comp Science A-LOTE,"09,10,11,12",467127,3,scheduled,,79907001,2020.001.YR.YR.1.4,,,
467127.4.1.4,,,AP Comp Science A-LOTE,"09,10,11,12",467127,4,scheduled,,79907001,2020.001.YR.YR.1.4,,,
467127.5.1.4,,,AP Comp Science A-LOTE,"09,10,11,12",467127,5,scheduled,,79907001,2020.001.YR.YR.1.4,,,
467127.5.3.4,,,AP Comp Science A-LOTE,"09,10,11,12",467127,5,scheduled,,79907001,2020.001.YR.YR.3.4,,,
467128.1.1.4,,,CmpSci-Ind Study Honors,"10,11,12",467128,1,scheduled,,79907001,2020.001.YR.YR.1.4,,,
467128.2.1.4,,,CmpSci-Ind Study Honors,"10,11,12",467128,2,scheduled,,79907001,2020.001.YR.YR.1.4,,,
467183.001.1.4,,,Fundamentals of Computer Sci,"08,09,10,11,12",467183,1,scheduled,,79907002,2020.002.YR.YR.1.4,,,
467183.002.1.4,,,Fundamentals of Computer Sci,"08,09,10,11,12",467183,2,scheduled,,79907002,2020.002.YR.YR.1.4,,,
467183.002.3.4,,,Fundamentals of Computer Sci,"08,09,10,11,12",467183,2,scheduled,,79907002,2020.002.YR.YR.3.4,,,
467188.001.1.4,,,AP Computer Science Principles,"10,11,12",467188,1,scheduled,,79907002,2020.002.YR.YR.1.4,,,
467188.002.1.4,,,AP Computer Science Principles,"10,11,12",467188,2,scheduled,,79907002,2020.002.YR.YR.1.4,,,
467188.003.1.4,,,AP Computer Science Principles,"10,11,12",467188,3,scheduled,,79907002,2020.002.YR.YR.1.4,,,
467188.700.1.4,,,AP Computer Science Principles,"10,11,12",467188,700,scheduled,,79907002,2020.002.YR.YR.1.4,,,
467375.801.1.2,,,PE Sub Marching Band,"09,10,11,12",467375,801,scheduled,,79907001,2020.001.SM.S1.1.2,,,
467375.802.3.4,,,PE Sub Marching Band,"09,10,11,12",467375,802,scheduled,,79907001,2020.001.SM.S2.3.4,,,
467379.1.1.4,,,MAPS AL,"09,10,11,12",467379,1,scheduled,,79907001,2020.001.YR.YR.1.4,,,
467379.2.1.4,,,MAPS AL,"09,10,11,12",467379,2,scheduled,,79907001,2020.001.YR.YR.1.4,,,
467379.3.1.4,,,MAPS AL,"09,10,11,12",467379,3,scheduled,,79907001,2020.001.YR.YR.1.4,,,
467380.1.1.4,,,Reading I AL,"09,10,11,12",467380,1,scheduled,,79907001,2020.001.YR.YR.1.4,,,
467381.1.1.4,,,Reading II AL,"10,11,12",467381,1,scheduled,,79907001,2020.001.YR.YR.1.4,,,
467384.2.1.4,,,General Employ Skills AL,"09,10,11,12",467384,2,scheduled,,79907001,2020.001.YR.YR.1.4,,,
467384.3.1.4,,,General Employ Skills AL,"09,10,11,12",467384,3,scheduled,,79907001,2020.001.YR.YR.1.4,,,
467385.1.1.4,,,Making Connections I AL,"09,10,11,12",467385,1,scheduled,,79907001,2020.001.YH.YH.1.4,,,
467385.2.1.4,,,Making Connections I AL,"09,10,11,12",467385,2,scheduled,,79907001,2020.001.YH.YH.1.4,,,
467385.3.1.4,,,Making Connections I AL,"09,10,11,12",467385,3,scheduled,,79907001,2020.001.YH.YH.1.4,,,
467386.1.1.4,,,Making Connections II AL,"10,11,12",467386,1,scheduled,,79907001,2020.001.YH.YH.1.4,,,
467388.1.1.4,,,Making Connections IV AL,12,467388,1,scheduled,,79907001,2020.001.YH.YH.1.4,,,
